accession,submission_date,sequence_length,organism 
AP009170,03-APR-2007,16507,Triodon macropterus
AP009169,03-APR-2007,16542,Monodactylus argenteus
AP009168,03-APR-2007,16546,Parapristipoma trilineatum
AP009165,03-APR-2007,16779,Lethrinus obsoletus
AP009164,03-APR-2007,16638,Spicara maena
AP009163,03-APR-2007,16542,Naso lopezi
AP009162,03-APR-2007,16521,Zanclus cornutus
AP009161,03-APR-2007,16497,Luvarus imperialis
AB270760,24-AUG-2006,16659,Solea senegalensis
AP006739,01-FEB-2005,18910,Porichthys myriaster
AP006738,01-FEB-2005,17086,Batrachomoeus trispinosus
AP008991,21-JUN-2006,17230,Ventrifossa garmani
AP008990,21-JUN-2006,16677,Trachyrincus murrayi
AP008989,21-JUN-2006,16550,Squalogadus modificatus
AP008988,21-JUN-2006,17596,Bathygadus antrodes
AP006046,07-FEB-2006,16448,Tetraodon nigroviridis
AP006045,07-FEB-2006,16449,Takifugu rubripes
AP006567,02-OCT-2004,16681,Chlorurus sordidus
MT798589,16-DEC-2020,16425,Cynoglossus monopus
MK848707,14-OCT-2020,16628,Pomoxis annularis
MK848706,14-OCT-2020,16632,Micropterus dolomieu
MK848705,14-OCT-2020,17652,Notropis stramineus
MK848704,14-OCT-2020,16882,Ambloplites rupestris
MK848703,14-OCT-2020,16723,Catostomus commersonii
MK848702,14-OCT-2020,17311,Morone chrysops
MK848701,14-OCT-2020,17015,Phenacobius mirabilis
MK848700,14-OCT-2020,16853,Cyprinella spiloptera
MK848699,14-OCT-2020,16850,Cyprinella lutrensis
MK848698,14-OCT-2020,16632,Lepomis humilis
MK848697,14-OCT-2020,16802,Rhinichthys cataractae
MK848696,14-OCT-2020,16628,Micropterus salmoides
MK848695,14-OCT-2020,16615,Lepomis cyanellus
MK848694,14-OCT-2020,16878,Notropis atherinoides
MK848693,14-OCT-2020,16776,Semotilus atromaculatus
MK848692,14-OCT-2020,16627,Lepomis macrochirus
MK848691,14-OCT-2020,16641,Pomoxis nigromaculatus
MK848690,14-OCT-2020,17766,Pimephales vigilax
MK771835,14-OCT-2020,16704,Polyodon spathula
MK771834,14-OCT-2020,16688,Lepisosteus platostomus
MK771833,14-OCT-2020,16314,Lepisosteus osseus
MK771832,14-OCT-2020,16967,Hiodon alosoides
MK771831,14-OCT-2020,16827,Dorosoma cepedianum
MK771830,14-OCT-2020,16768,Alosa pseudoharengus
MK753302,14-OCT-2020,16684,Scaphirhynchus platorynchus
MN115771,14-OCT-2020,15620,Ictalurus furcatus
MN115760,14-OCT-2020,15760,Gambusia affinis
MN115746,14-OCT-2020,15550,Noturus flavus
MT988019,07-OCT-2020,16897,Betta imbellis
MN872234,27-SEP-2020,15772,Ctenochaetus flavicauda
MN872233,27-SEP-2020,16718,Pomacanthus arcuatus
MN872231,27-SEP-2020,16514,Acanthurus achilles
MN082377,09-SEP-2020,16641,Cynoglossus melampetalus
MK900634,31-AUG-2020,16619,Barbatula nuda
MT753445,22-AUG-2020,16774,Sardinella melanura
MN578038,21-JUL-2020,16494,Aphanius farsicus
MK726307,20-JUN-2020,16570,Cyprinus carpio haematopterus x Megalobrama amblycephala
MK688992,20-JUN-2020,16621,Cyprinus carpio haematopterus x Megalobrama amblycephala
MK658748,20-JUN-2020,16621,Cyprinus carpio haematopterus x Megalobrama amblycephala
MK517525,30-MAR-2020,17342,Pagetopsis macropterus
MK386892,30-MAR-2020,15937,Coelorinchus multispinulosus
MN067902,17-MAR-2020,16566,Stonogobiops yasha
MK209627,14-MAR-2020,16536,Regalecus glesne
MH685911,01-AUG-2019,16316,Triplophysa nasobarbatula
MK621915,23-FEB-2020,16651,Myoxocephalus polyacanthocephalus
MK621914,23-FEB-2020,16652,Myoxocephalus polyacanthocephalus
MK144541,12-NOV-2019,16789,Oryzias javanicus
MH645336,21-SEP-2019,16986,Centropristis striata
KX494866,08-SEP-2019,16535,Kyphosus bigibbus
KX494865,08-SEP-2019,16519,Girella leonina
MK070911,31-AUG-2019,16549,Parambassis lala
MH748451,24-JUL-2019,17634,Neopagetopsis ionah
MH995532,26-JUN-2019,16776,Sardinella melanura
MH668154,26-JUN-2019,16802,Hepsetus odoe
MH734932,10-APR-2019,16544,Hemiramphus far
MG976729,09-MAR-2019,16820,Iniistius trivittatus
MG917695,09-MAR-2019,17463,Johnius belangerii
KY124134,31-JAN-2017,16823,Brachymystax tsinlingensis
MK112563,24-JAN-2019,16394,Hoplias malabaricus
MK112562,24-JAN-2019,16327,Hoplias malabaricus
MK112561,24-JAN-2019,16127,Ageneiosus inermis
MK112560,24-JAN-2019,16357,Ageneiosus pardalis
MH037012,26-DEC-2018,16215,Setipinna tenuifilis
MH037011,26-DEC-2018,16662,Trichiurus lepturus
MG800786,10-NOV-2018,16624,Acheilognathus signifer
MF124303,07-JUL-2018,16529,Auchenoglanis occidentalis
MG271911,26-MAY-2018,16823,Pelates quadrilineatus
KX894524,24-MAY-2018,16375,Chitala chitala
MG822727,08-APR-2018,16528,Hippocampus fuscus
KY971608,24-MAR-2018,16570,Triplophysa brevibarba
KY747394,10-MAR-2018,16508,Sorubim lima
MF083700,21-OCT-2017,19468,Johnius trewavasae
MF083699,21-OCT-2017,18625,Johnius distinctus
MF083698,21-OCT-2017,18073,Johnius amblycephalus
MF370204,03-SEP-2017,16612,Anabarilius grahami
KY688191,15-JUL-2017,16507,Acentrogobius viridipunctatus
KX156765,30-APR-2017,17896,Liparis agassizii
KY088055,17-APR-2017,16616,Acentrogobius caninus
KP965871,01-MAR-2017,16527,Apolemichthys arcuatus
KU755530,27-FEB-2017,18999,Neogobius melanostomus
KX988261,18-FEB-2017,16610,Semicossyphus reticulatus
KX641476,22-OCT-2016,16404,Ariosoma meeki
KX641475,22-OCT-2016,17286,Uranoscopus tosae
DQ996312,01-OCT-2007,16529,Beryx splendens
DQ993168,01-OCT-2007,16537,Beryx mollis
KU166863,29-JUN-2016,16018,Trematomus bernacchii
KU587514,28-MAY-2016,16574,Triplophysa scleroptera
KU587513,28-MAY-2016,16574,Triplophysa pseudoscleroptera
KP769816,01-MAR-2016,16622,Squaliobarbus curriculus
KM213515,16-FEB-2016,16618,Nipponocypris temminckii
KT369303,13-FEB-2016,16758,Pundamilia nyererei
KT634053,09-FEB-2016,16684,Salmo trutta fario
KT428894,14-NOV-2015,16825,Opsaridium microlepis
KR062067,22-AUG-2015,16596,Acrossocheilus yunnanensis
KR069116,04-AUG-2015,17028,Acanthopagrus schlegelii x Pagrus major
KP638476,18-APR-2015,16803,Periophthalmus cantonensis
KP306787,02-MAR-2015,16866,Protosalanx chinensis
KP136922,11-FEB-2015,16816,Stegastes flavilatus
KM245937,01-NOV-2014,16543,Basilichthys microlepidotus
KF913024,08-JUL-2014,16603,Leuciscus idus
KF765805,30-JUN-2014,16674,Sarcocheilichthys hainanensis
KF587906,18-JAN-2014,16684,Sarcocheilichthys lacustris
AP011335,13-MAY-2011,16418,Cabdio morar
KJ410746,24-MAY-2014,16365,Wallago attu
KJ204285,07-MAY-2014,16457,Bagarius bagarius
AP009541,02-DEC-2008,16720,Chelonodontops patoca
AP009540,02-DEC-2008,16443,Takifugu exascurus
AP009539,02-DEC-2008,16448,Takifugu poecilonotus
AP009538,02-DEC-2008,16453,Lagocephalus wheeleri
AP009537,02-DEC-2008,16441,Torquigener brevipinnis
AP009536,02-DEC-2008,16449,Takifugu ocellatus
AP009535,02-DEC-2008,16444,Takifugu oblongus
AP009534,02-DEC-2008,16447,Takifugu chinensis
AP009533,02-DEC-2008,16442,Takifugu xanthopterus
AP009532,02-DEC-2008,16443,Takifugu vermicularis
AP009531,02-DEC-2008,16450,Takifugu snyderi
AP009530,02-DEC-2008,16451,Takifugu stictonotus
AP009529,02-DEC-2008,16447,Takifugu porphyreus
AP009528,02-DEC-2008,16463,Takifugu pardalis
AP009527,02-DEC-2008,16445,Takifugu obscurus
AP009526,02-DEC-2008,16442,Takifugu alboplumbeus
AP009525,02-DEC-2008,16448,Takifugu chrysops
AP006745,16-MAR-2006,16444,Sphoeroides pachygaster
AP006744,16-MAR-2006,16446,Canthigaster rivulata
AP006743,16-MAR-2006,16446,Canthigaster coronata
AP006742,16-MAR-2006,16474,Arothron firmamentum
JN628862,26-AUG-2012,16584,Tropheops sp. 'red cheek'
JN628859,26-AUG-2012,16581,Pallidochromis tokolosh
JN628857,26-AUG-2012,16580,Taeniolethrinops praeorbitalis
JX232379,05-MAR-2013,16593,Schizopygopsis younghusbandi
AP011931,02-APR-2011,16493,Arothron mappa
AB182308,03-JUL-2004,16570,Gadus chalcogrammus
AB182307,03-JUL-2004,16571,Gadus chalcogrammus
AB182306,03-JUL-2004,16571,Gadus chalcogrammus
AB182305,03-JUL-2004,16571,Gadus chalcogrammus
AB182304,03-JUL-2004,16570,Gadus chalcogrammus
AB182303,03-JUL-2004,16572,Gadus chalcogrammus
AB182302,03-JUL-2004,16572,Gadus chalcogrammus
AB182301,03-JUL-2004,16568,Gadus chalcogrammus
AB182300,03-JUL-2004,16569,Gadus chalcogrammus
AB094061,10-DEC-2002,16571,Gadus chalcogrammus
AP006810,12-JUL-2011,17244,Arripis trutta
AP006807,12-JUL-2011,16506,Histiopterus typus
AP011939,02-APR-2011,16462,Tylerius spinosissimus
AP011938,02-APR-2011,16472,Pelagocephalus marki
AP011937,02-APR-2011,16406,Marilyna darwinii
AP011936,02-APR-2011,16471,Omegophora armilla
AP011935,02-APR-2011,16524,Tetractenos glaber
AP011934,02-APR-2011,16449,Lagocephalus laevigatus
AP011933,02-APR-2011,16442,Lagocephalus lagocephalus
AP011932,02-APR-2011,16442,Lagocephalus sceleratus
AP011930,02-APR-2011,16483,Arothron hispidus
AP011929,02-APR-2011,16487,Arothron manilensis
AP011928,02-APR-2011,16468,Chelonodontops pleurospilus
AP011927,02-APR-2011,16404,Torquigener hypselogeneion
AP011926,02-APR-2011,16357,Torquigener pleurogramma
AP011925,02-APR-2011,16451,Monotrete cochinchinensis
AP011924,02-APR-2011,16624,Leiodon cutcutia
AP011923,02-APR-2011,16508,Tetraodon mbu
AP011922,02-APR-2011,16463,Tetraodon miurus
AP011921,02-APR-2011,16450,Tetraodon biocellatus
AP011920,02-APR-2011,16467,Pao palembangensis
AP011919,02-APR-2011,16437,Carinotetraodon salivator
AP011918,02-APR-2011,16456,Carinotetraodon lorteti
AP011917,02-APR-2011,16807,Auriglobus modestus
AP011916,02-APR-2011,16446,Sphoeroides testudineus
AP011915,02-APR-2011,16449,Sphoeroides annulatus
AP011914,02-APR-2011,16444,Sphoeroides parvus
AP011913,02-APR-2011,16418,Polyspina piosae
AP011912,02-APR-2011,16452,Canthigaster valentini
AP011911,02-APR-2011,16513,Canthigaster jactator
AP011910,02-APR-2011,16470,Colomesus psittacus
AP011909,02-APR-2011,16479,Colomesus asellus
AP012026,29-JUN-2011,16586,Trichomycterus areolatus
AP012025,29-JUN-2011,16533,Tetranematichthys quadrifilis
AP012023,29-JUN-2011,16540,Synodontis schoutedeni
AP012022,29-JUN-2011,16521,Silurus asotus
AP012021,29-JUN-2011,16521,Pterygoplichthys disjunctivus
AP012020,29-JUN-2011,16590,Plotosus japonicus
AP012019,29-JUN-2011,16575,Pimelodus pictus
AP012018,29-JUN-2011,16471,Pangasius larnaudii
AP012017,29-JUN-2011,16521,Pareutropius debauwi
AP012016,29-JUN-2011,16504,Malapterurus electricus
AP012015,29-JUN-2011,16636,Liobagrus reinii
AP012014,29-JUN-2011,16616,Helogenes marmoratus
AP012013,29-JUN-2011,16489,Heteropneustes fossilis
AP012012,29-JUN-2011,16632,Hara jerdoni
AP012011,29-JUN-2011,16506,Diplomystes nahuelbutaensis
AP012010,29-JUN-2011,16508,Clarias sp. NM-2010
AP012009,29-JUN-2011,16627,Chrysichthys sp. NM-2010
AP012008,29-JUN-2011,16754,Chaca bankanensis
AP012007,29-JUN-2011,16625,Cetopsidium sp. NM-2010
AP012006,29-JUN-2011,16477,Bunocephalus coracoideus
AP012005,29-JUN-2011,16535,Auchenoglanis occidentalis
AP012004,29-JUN-2011,16565,Astroblepus sp. NM-2010
AP012003,29-JUN-2011,16830,Ariopsis seemanni
AP012002,29-JUN-2011,16539,Amphilius sp. NM-2010
AP012001,29-JUN-2011,16505,Amblydoras gonzalezi
AP012000,29-JUN-2011,16706,Pygocentrus nattereri
AP011999,29-JUN-2011,16094,Paracheirodon innesi
AP011998,29-JUN-2011,16679,Apareiodon affinis
AP011997,29-JUN-2011,16664,Myleus sp. NM-2010
AP011996,29-JUN-2011,16660,Micralestes sp. NM-2010
AP011995,29-JUN-2011,16899,Lebiasina astrigata
AP011994,29-JUN-2011,16259,Leporinus affinis
AP011993,29-JUN-2011,16524,Ichthyborus sp. NM-2010
AP011992,29-JUN-2011,16638,Hoplias malabaricus
AP011991,29-JUN-2011,16803,Hepsetus odoe
AP011990,29-JUN-2011,16731,Hemiodopsis gracilis
AP011989,29-JUN-2011,16548,Hydrolycus scomberoides
AP011988,29-JUN-2011,16779,Curimatopsis evelynae
AP011987,29-JUN-2011,16599,Ctenolucius hujeta
AP011986,29-JUN-2011,16361,Crenuchus spilurus
AP011985,29-JUN-2011,16453,Citharinus congicus
AP011984,29-JUN-2011,16869,Chilodus punctatus
AP011983,29-JUN-2011,17852,Carnegiella strigata
AP011982,29-JUN-2011,16682,Astyanax mexicanus
AP011981,29-JUN-2011,16758,Acestrorhynchus sp. NM-2010
AP011980,29-JUN-2011,16556,Gymnorhamphichthys sp. NM-2010
AP011979,29-JUN-2011,16713,Gymnotus carapo
AP011978,29-JUN-2011,16913,Electrophorus electricus
AP012024,29-JUN-2011,16677,Duringlanis perugiae
AB070242,24-JUN-2011,16555,Distichodus sexfasciatus
AB070207,24-JUN-2011,16446,Boulengerella maculata
AP011235,13-MAY-2011,16876,Danio dangila
AP011449,13-MAY-2011,17162,Trigonostigma espei
AP011433,13-MAY-2011,16529,Barilius bendelisis
AP011432,13-MAY-2011,16439,Rasboroides vaterifloris
AP011430,13-MAY-2011,15647,Rasbora cephalotaenia
AP011429,13-MAY-2011,15619,Paedocypris sp. Banka Is.
AP011428,13-MAY-2011,15622,Leptocypris sp. CBM ZF 11419
AP011424,13-MAY-2011,15666,Danionella mirifica
AP011423,13-MAY-2011,15637,Luciosoma setigerum
AP011421,13-MAY-2011,15650,Trigonostigma heteromorpha
AP011420,13-MAY-2011,15640,Boraras maculatus
AP011419,13-MAY-2011,15673,Microrasbora erythromicron
AP011402,13-MAY-2011,16772,Microdevario nana
AP011400,13-MAY-2011,16735,Horadandia atukorali
AP011399,13-MAY-2011,16532,Luciosoma bleekeri
AP011398,13-MAY-2011,16617,Aphyocypris arcus
AP011397,13-MAY-2011,16547,Tanichthys albonubes
AP011292,13-MAY-2011,16522,Sewellia lineolata
AP011288,13-MAY-2011,16653,Psilorhynchus sucatio
AP011287,13-MAY-2011,15618,Paedocypris progenetica
AP011286,13-MAY-2011,16552,Leptobarbus hoevenii
AP011285,13-MAY-2011,16886,Rasbora daniconius
AP011234,13-MAY-2011,16857,Macrochirichthys macrochirus
AP011223,13-MAY-2011,16444,Salmostoma bacalia
AP011222,13-MAY-2011,16506,Raiamas guttatus
AP011198,02-MAR-2011,16605,Labeo bata
AP011211,02-MAR-2011,16613,Paralaubuca typus
AP010780,26-JAN-2010,16854,Raiamas senegalensis
AP010779,26-JAN-2010,16657,Mylocheilus caurinus
AP010774,26-JAN-2010,16560,Formosania lacustris
AP009315,26-JAN-2010,16595,Gila conspersa
AP009310,26-JAN-2010,16609,Pseudogobio esocinus
AP009316,31-JUL-2009,16612,Ictiobus bubalus
AB070243,24-JUL-2007,16509,Phractolaemus ansorgii
AP004351,15-NOV-2002,16621,Polypterus ornatipinnis
AB469437,14-NOV-2008,16635,Anguilla luzonensis
AB038556,22-MAR-2001,16685,Anguilla japonica
AB558409,03-DEC-2010,15873,Protopterus aethiopicus
AP008928,15-MAY-2009,16687,Gnathonemus petersii
AP002977,09-MAR-2004,16166,Synaphobranchus kaupii
AP004808,09-MAR-2004,16686,Megalops atlanticus
AP004807,09-MAR-2004,16120,Elops saurus
AP002978,09-MAR-2004,17843,Ophisurus macrorhynchos
AP002974,09-MAR-2004,16649,Aldrovandia affinis
AP002973,09-MAR-2004,16255,Albula glossodonta
AB051110,09-MAR-2004,16412,Megalops cyprinoides
AB051070,09-MAR-2004,16713,Elops hawaiensis
AB046473,20-NOV-2003,18978,Eurypharynx pelecanoides
AB047825,20-NOV-2003,18495,Saccopharynx lavenbergi
AP004356,15-NOV-2002,16619,Hiodon alosoides
AB038381,02-MAY-2001,18705,Conger myriaster
AB043068,05-SEP-2001,15845,Pantodon buchholzi
AB043025,05-SEP-2001,16006,Osteoglossum bicirrhosum
AB040676,05-SEP-2001,16675,Engraulis japonicus
AB042952,04-APR-2001,16210,Amia calva
AB042861,04-APR-2001,16330,Lepisosteus oculatus
AB032554,01-DEC-2000,16881,Sardinops melanostictus
AP008930,15-MAY-2009,16088,Gymnarchus niloticus
AP008929,15-MAY-2009,16753,Brevimyrus niger
AP008927,15-MAY-2009,16635,Xenomystus nigri
AP008926,15-MAY-2009,16823,Papyrocranus congoensis
AP008925,15-MAY-2009,15854,Notopterus notopterus
AP008924,15-MAY-2009,16030,Notopterus notopterus
AP008923,15-MAY-2009,16164,Chitala ornata
AP008922,15-MAY-2009,16177,Chitala lopis
AP008921,15-MAY-2009,16272,Chitala blanci
AP002975,15-NOV-2002,16145,Notacanthus chemnitzii
AP004355,15-NOV-2002,16262,Atractosteus spatula
AP004354,15-NOV-2002,16493,Scaphirhynchus cf. albus
AP004353,15-NOV-2002,16512,Polyodon spathula
AP004352,15-NOV-2002,16627,Polypterus senegalus senegalus
AP004350,15-NOV-2002,16133,Erpetoichthys calabaricus
AP002976,15-NOV-2002,16579,Gymnothorax kidako
AP004414,14-NOV-2002,16479,Lophius americanus
AP004413,14-NOV-2002,15879,Lophiomus setigerus
AP003091,03-JUL-2001,16559,Trachurus japonicus
AP003090,03-JUL-2001,16577,Arctoscopus japonicus
AP002951,19-OCT-2001,15973,Kareius bicoloratus
AP002929,19-OCT-2001,15942,Coelorinchus kishinouyei
AP004456,14-NOV-2002,16584,Sufflamen fraenatum
AP004449,14-NOV-2002,16522,Pholis crassispina
AB047821,20-FEB-2001,16653,Hime japonica
AB378750,08-OCT-2008,16488,Micropterus dolomieu
AB378749,08-OCT-2008,16488,Micropterus dolomieu
AP010782,13-JUL-2010,16646,Cobitis striata
AP009308,13-JUL-2010,16571,Niwaella delicata
AP009306,13-JUL-2010,16647,Cobitis takatsuensis
AP004417,14-NOV-2002,16657,Caulophryne jordani
AB488407,07-JAN-2010,16570,Scomber australasicus
AB488406,07-JAN-2010,16570,Scomber colias
AB488405,07-JAN-2010,16568,Scomber japonicus
AP009509,27-AUG-2008,16976,Tylochromis polylepis
AP009508,27-AUG-2008,16543,Paratilapia polleni
AP009507,27-AUG-2008,16556,Ptychochromoides katria
AP009506,27-AUG-2008,16544,Hypselecara temporalis
AP009505,27-AUG-2008,16457,Etroplus maculatus
AP009504,27-AUG-2008,16486,Paretroplus maculatus
AB242165,09-DEC-2006,16580,Pseudohomaloptera leonardi
AB242171,09-DEC-2006,16570,Misgurnus nikolskyi
AB242161,09-DEC-2006,16600,Acantopsis choirorhynchos
AB054126,03-APR-2003,16559,Lefua echigonia
AB054125,03-APR-2003,16572,Cobitis striata
AP006010,25-AUG-2009,16513,Oplegnathus fasciatus
AP006009,25-AUG-2009,16531,Microcanthus strigatus
AP006008,25-AUG-2009,16508,Enoplosus armatus
AP011067,21-AUG-2009,16500,Psenes cyanophrys
AP011066,21-AUG-2009,16509,Oplegnathus punctatus
AP011065,21-AUG-2009,16502,Kuhlia mugil
AP011064,21-AUG-2009,16631,Rhynchopelates oxyrhynchus
AP011063,21-AUG-2009,16501,Scorpis lineolata
AP011062,21-AUG-2009,16492,Labracoglossa argenteiventris
AP011061,21-AUG-2009,16534,Kyphosus cinerascens
AP011060,21-AUG-2009,16518,Girella punctata
AP006825,21-AUG-2009,16561,Platax orbicularis
AP006806,21-AUG-2009,16595,Toxotes chatareus
AP006038,21-AUG-2009,16522,Cubiceps pauciradiatus
AP006037,21-AUG-2009,16579,Hyperoglyphe japonica
AP006031,21-AUG-2009,16505,Siganus unimaculatus
AP009317,31-JUL-2009,16626,Moxostoma congestum
AB470304,08-MAY-2009,16534,Makaira mazara
AB470303,08-MAY-2009,16509,Tetrapturus angustirostris
AB470302,08-MAY-2009,16526,Kajikia audax
AB470301,08-MAY-2009,16520,Xiphias gladius
AB470306,08-MAY-2009,16524,Istiophorus platypterus
AB470305,08-MAY-2009,16526,Istiompax indica
AB242173,09-DEC-2006,17296,Vaillantella maassi
AB242172,09-DEC-2006,16564,Schistura balteata
AB242170,09-DEC-2006,16588,Leptobotia mantschurica
AB242169,09-DEC-2006,16625,Hypentelium nigricans
AB242168,09-DEC-2006,16602,Pangio anguillaris
AB242167,09-DEC-2006,16637,Moxostoma poecilurum
AB242166,09-DEC-2006,16627,Minytrema melanops
AB242164,09-DEC-2006,16609,Gyrinocheilus aymonieri
AB242163,09-DEC-2006,16937,Chromobotia macracanthus
AB239602,09-DEC-2006,16778,Acheilognathus typus
AB239601,09-DEC-2006,16620,Ischikauia steenackeri
AB239599,09-DEC-2006,16601,Pseudorasbora pumila
AB239598,09-DEC-2006,16600,Pungtungia herzi
AB239597,09-DEC-2006,16610,Pelecus cultratus
AB239596,09-DEC-2006,16607,Gobio gobio
AB239595,09-DEC-2006,16682,Gymnocypris przewalskii
AB239594,09-DEC-2006,17029,Esomus metallicus
AB239593,09-DEC-2006,16605,Alburnus alburnus
AB238969,09-DEC-2006,17302,Pethia ticto
AB238968,09-DEC-2006,16604,Labeo senegalensis
AB218898,09-DEC-2006,16616,Nipponocypris sieboldii
AB218897,09-DEC-2006,16613,Opsariichthys uncirostris
AB218896,09-DEC-2006,16616,Tribolodon nakamurai
AB218688,09-DEC-2006,16606,Aphyocypris chinensis
AB218686,09-DEC-2006,16612,Tinca tinca
AB127394,09-DEC-2006,16625,Catostomus commersonii
AB127393,09-DEC-2006,16583,Notemigonus crysoleucas
AB126082,09-DEC-2006,16626,Cycleptus elongatus
AB070241,09-DEC-2006,16681,Hemibarbus barbus
AB070206,09-DEC-2006,16706,Cyprinella lutrensis
AB223007,02-AUG-2005,16624,Myxocyprinus asiaticus
AB126083,03-FEB-2004,16610,Carpiodes carpio
AB054134,03-APR-2003,16536,Gonorynchus greyi
AB054133,03-APR-2003,16231,Chanos chanos
AB054132,03-APR-2003,15897,Apteronotus albifrons
AB054131,03-APR-2003,16571,Eigenmannia sp. CBM-ZF-10620
AB054130,03-APR-2003,16850,Chalceus macrolepidotus
AB054129,03-APR-2003,16652,Phenacogrammus interruptus
AB054128,03-APR-2003,16831,Corydoras rabauti
AB054127,03-APR-2003,16529,Tachysurus tokiensis
AB054124,03-APR-2003,16665,Sarcocheilichthys variegatus microoculus
AP002931,19-OCT-2001,16019,Mugil cephalus
AB445130,12-NOV-2008,16388,Pungitius pungitius
AB445129,12-NOV-2008,16538,Gasterosteus wheatlandi
AB445128,12-NOV-2008,16359,Spinachia spinachia
AB445127,12-NOV-2008,16594,Aulichthys japonicus
